surveyTargetID	observedTaxon	observedTaxonID	organismQuantity	organismQuantityType
229-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
229-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
229-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
229-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
229-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	11	individuals
229-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	52	individuals
229-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	56	individuals
229-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	169	individuals
229-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
229-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
229-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
229-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
229-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
229-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
229-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
229-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
230-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
230-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
230-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
230-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
230-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	26	individuals
230-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	36	individuals
230-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	13	individuals
230-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	159	individuals
230-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
230-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
230-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
230-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
230-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
230-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	individuals
230-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	individuals
230-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
231-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
231-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
231-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
231-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
231-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	34	individuals
231-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	57	individuals
231-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	individuals
231-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	149	individuals
231-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
231-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
231-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
231-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
231-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
231-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	individuals
231-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	10	individuals
231-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
232-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
232-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
232-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
232-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
232-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	28	individuals
232-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	34	individuals
232-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
232-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	245	individuals
232-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	individuals
232-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
232-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
232-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	9	individuals
232-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
232-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
232-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	individuals
232-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
233-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
233-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
233-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	individuals
233-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
233-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	73	individuals
233-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	56	individuals
233-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
233-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	147	individuals
233-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
233-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
233-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	individual
233-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
233-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
233-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	11	individuals
233-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	individuals
233-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
234-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
234-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	2	individuals
234-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	individuals
234-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
234-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	100	individuals
234-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	23	individuals
234-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	individuals
234-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	159	individuals
234-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	individuals
234-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
234-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
234-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
234-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
234-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	10	individuals
234-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	9	individuals
234-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
235-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
235-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
235-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
235-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
235-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	88	individuals
235-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	30	individuals
235-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
235-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	217	individuals
235-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	5	individuals
235-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
235-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
235-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
235-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
235-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	20	individuals
235-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	22	individuals
235-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
236-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
236-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
236-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	individuals
236-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
236-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	72	individuals
236-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	individuals
236-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
236-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	157	individuals
236-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
236-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
236-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
236-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
236-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	individuals
236-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	13	individuals
236-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	15	individuals
236-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
237-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	individual
237-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	individual
237-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
237-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
237-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	77	individuals
237-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	individuals
237-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
237-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	84	individuals
237-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	individuals
237-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
237-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
237-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	individuals
237-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	individuals
237-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	9	individuals
237-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
237-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
238-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
238-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	individual
238-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	individuals
238-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	individuals
238-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	50	individuals
238-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
238-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
238-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	30	individuals
238-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	4	individuals
238-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
238-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
238-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
238-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	individuals
238-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
238-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	individuals
238-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
239-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	individual
239-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
239-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
239-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	individuals
239-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	24	individuals
239-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	individuals
239-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
239-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	15	individuals
239-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
239-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
239-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	individuals
239-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	individuals
239-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	individuals
239-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	individuals
239-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	15	individuals
239-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
240-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
240-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
240-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	individuals
240-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
240-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	individual
240-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
240-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	individuals
240-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	individuals
240-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
240-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
240-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
240-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
240-1-195932-1-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	individual
240-1-195932-2-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
240-1-195932-2-2	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
240-1-195932-3-3	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
241-1-344008-1-1	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
241-1-344008-1-2	Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	individual
241-1-231413-1-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
241-1-231413-1-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	individuals
241-1-231413-2-1	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
241-1-231413-2-2	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	individual
241-1-231413-3-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	9	individuals
241-1-231413-4-3	Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	individuals
241-1-231417-1-1	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
241-1-231417-1-2	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
241-1-231417-1-3	Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	individual
241-1-195932-1-1	Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	individual
